Time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
239.0,3173.9699699358207,2630.101322350558,2646.517049881919,2944.1979680962295,2266.1923176754012,2496.5336108340925,2349.9196766103987,1825.9248192560249,2465.987448307157,2108.036739616337,2574.486346546155,2525.362562286243,2320.2948581918054,2374.0959691216117,2422.517074384272,2575.51804048245,2822.4414659500776,2853.706379112319,2444.0050772397985,2604.2817457742026,2638.4531694814245,2008.213238023169,2483.1556402128163,2188.391852900724,3012.0791403966173,2521.397554694701,2792.4039837997484,2101.009644841115,2273.9383666479957,2566.623538362214,2200.803235829183,2652.0853301317843,2656.0725609844503,2154.1934701582754,2780.818458960808,2396.128589327684,2702.334933192793,2910.1528893644695,2189.0409232238517,3199.9614626664847,2831.730443545128,2849.2141439971915,2484.132299455063,2287.514157910921,2833.9191859569582,2535.3450138281787,2632.2329819847455,2429.4664050432125,2686.0062265013985,2687.5933247308362
240.0,3175.713694642119,2632.5425155319026,2647.639659704293,2946.9800082085767,2266.372025072198,2499.5282235388568,2349.2821241847587,1822.9933474576683,2463.540926160276,2106.300499602739,2572.5897284161524,2527.6869632131366,2317.9641656610165,2375.984850358462,2425.312897135302,2576.605870958591,2824.1334739304284,2856.183698024859,2443.261512890977,2601.375354186828,2635.7352183020976,2006.9433004708478,2483.525890126973,2191.3689177305637,3014.4740039318854,2523.2043830339308,2794.1714964599414,2103.433670211456,2276.465541816299,2565.006941421504,2200.5090328591696,2655.070869381641,2654.88337391683,2156.9477094576473,2778.131227373013,2394.7948778170653,2704.1590698400228,2912.5345957889126,2187.7410865536813,3202.6652423599658,2833.4112086139735,2851.6991045166665,2481.172755124388,2287.0231412566495,2831.23195436916,2534.011302317566,2630.272308559666,2431.737034850157,2684.2314739325693,2690.0120544221068
241.0,3177.4574193484177,2634.9837087132473,2648.764688208029,2949.7610711107386,2266.269702819012,2502.526478057156,2348.6445717591187,1820.0618756593117,2461.075459125037,2104.5912681093037,2575.1000541349317,2526.044323634399,2315.5412981260843,2377.7539498209494,2428.303051266616,2576.848725382033,2825.8268943136713,2858.66005167602,2443.703666800443,2604.3425919461497,2633.0172671227706,2005.6733629185267,2485.985768944698,2193.0861818925687,3016.8688674671534,2525.0112113731607,2795.9614937723113,2105.8411397588666,2278.2502625709158,2562.5955576220977,2200.280725649452,2658.0621694030347,2656.915154897292,2159.154939859629,2775.443995785215,2393.4611663064534,2705.9870919420982,2914.913321328844,2186.441249883511,3205.3690220534468,2835.093360799906,2854.1831262604046,2478.172962379696,2286.98787811878,2828.544722781362,2532.677590806954,2629.0209077159698,2434.4635703676954,2682.45672136374,2692.4307841133773
242.0,3179.201144054716,2637.424901894592,2649.892020408499,2952.5412009835654,2265.8699424544443,2505.4997240360353,2348.0070193334786,1817.130403860955,2458.6160385827766,2102.8733476814873,2573.152188542838,2528.3259501671905,2313.034782180365,2379.4023969125647,2427.1146339351235,2574.094153864318,2827.5217674307146,2861.135411269518,2441.664451726589,2602.1422279120484,2630.2993159434436,2004.4034253662055,2488.794966283555,2194.1389925647027,3019.2637310024215,2526.8180397123906,2798.019210905973,2108.0242110352647,2280.0739379504653,2564.977617258216,2199.414740872765,2660.934462975521,2658.975449907176,2161.3355784065334,2772.756764197417,2392.1274547958415,2707.8191034269526,2917.2889757480225,2185.1414132133405,3208.072801746928,2836.7769358620403,2856.6661838534055,2475.1983406788377,2287.3772696142987,2825.857491193564,2531.343879296342,2627.0107390374965,2436.6905014137956,2680.681968794911,2694.849513804648
243.0,3180.9448687610147,2639.8660950759368,2651.021546219806,2955.3204403474188,2265.1106976779515,2508.4020588494864,2347.3694669078386,1814.1989320625985,2456.273098221855,2100.999680030818,2571.132471605209,2530.5442250581486,2310.4512014954485,2380.9272283276814,2430.0463183431557,2574.730727922618,2829.218135201722,2863.6097468137577,2439.9895108402434,2599.6533379933803,2627.5813647641166,2003.1334878138844,2491.7743566834124,2194.4900379253577,3021.6585945376896,2528.6248680516205,2800.0798030367437,2110.204568820264,2280.8584282603842,2562.0820042050536,2199.288247590726,2663.9317950307995,2661.036071747931,2163.515908113115,2770.069532609619,2390.7937432852295,2709.6552126182223,2919.661464533609,2183.84157654317,3210.776581440409,2838.461971029198,2859.1482508318413,2472.313426124559,2288.2002325627436,2823.1702596057658,2530.01016778573,2624.990069321154,2438.9079084349482,2678.907216226082,2697.2682434959183
244.0,3182.6885934673132,2642.3072882572815,2652.1531600735802,2958.098830184347,2264.359871496668,2511.3065829147163,2346.7319144821986,1811.267460264242,2454.052750403277,2098.9822421595227,2574.0667266957394,2531.1688425920815,2307.8200078093587,2382.368345875379,2427.121223307276,2575.396925364127,2830.9160412286383,2866.083027049348,2440.273353755724,2602.639880007036,2624.8634135847897,2001.8635502615632,2494.7729168770434,2194.582972123439,3024.0534580729577,2530.4316963908504,2802.1404283047414,2112.3848952877656,2281.0183299980913,2559.0862686636083,2199.0829499590423,2666.9247622679113,2663.096697358653,2165.6962342567085,2767.3823010218207,2389.4600317746176,2711.49553249325,2922.0306886170547,2182.5417398729996,3213.48036113389,2840.1485050840747,2861.629299578187,2469.5578044752724,2289.386212885507,2820.4830280179676,2528.676456275118,2623.4758767371727,2441.497738703251,2677.1324636572526,2699.686973187189
245.0,3184.4323181736117,2644.748481438626,2653.286760567011,2960.876410052019,2263.32601537733,2514.1228111591076,2346.0943620565586,1808.3359884658853,2451.9808490516275,2096.8126281871687,2571.9706769596137,2533.3151360258153,2305.129114657363,2383.69465430276,2430.081935741994,2575.8808487866913,2832.615530894632,2868.555219370989,2438.445747209311,2600.2608351752797,2622.1454624054627,2000.593612709242,2497.7728918033804,2194.5707066698997,3026.448321608226,2532.2385247300804,2804.2010539549988,2114.565221393994,2280.035847204942,2556.2517091632335,2198.8406104542046,2669.9149581752717,2665.157323012864,2167.8765603592,2764.6950694340226,2388.1263202640057,2713.3401809604543,2924.396544071735,2181.2419032028292,3216.184140827371,2841.8365784537223,2864.109301251309,2466.954821657192,2290.8776821103916,2817.7957964301695,2527.3427447645063,2621.3279849435503,2443.5921505163597,2675.3577110884235,2702.1057028784594
246.0,3186.1760428799103,2647.189674619971,2654.42225013692,2963.6532181902644,2262.0500953086257,2516.8379590332165,2345.4568096309185,1805.4045166675287,2450.0595318754513,2094.508601210649,2574.9195984887983,2533.8663726489744,2302.3890109365366,2384.91605988614,2433.0530655686875,2576.2960445874096,2834.316651471091,2871.0262897431853,2439.3147972760066,2603.132202790472,2619.4275112261357,1999.323675156921,2500.772285334142,2194.5103871239285,3028.843185143494,2534.0453530693103,2806.261679609666,2116.7455474960548,2280.411969138524,2559.228037823022,2197.469335226991,2672.5832168305055,2667.217948667577,2170.056886461218,2762.0078378462244,2386.792608753394,2715.1892811578596,2926.758921784963,2179.942066532659,3218.887920520852,2843.526233306929,2866.588225711036,2464.515652822548,2292.624237404707,2815.1085648423714,2526.0090332538944,2619.675330536098,2446.09589439494,2673.5829585195943,2704.52443256973
247.0,3187.9197675862088,2649.6308678013156,2655.559534757021,2966.4292916210084,2260.3106474933884,2519.282201512609,2344.8192572052785,1802.473044869172,2448.282041327511,2092.0918829084917,2577.09621259464,2531.8018264435696,2299.5970158215277,2386.0136769768255,2435.9701440618223,2576.9965109070067,2836.0194522328866,2873.4962026091844,2436.6566268189704,2601.7414728305803,2616.7095600468087,1998.0537376045997,2503.7711387990084,2194.427454040914,3031.238048678762,2535.85218140854,2808.322305264384,2118.9258735980675,2280.8214332322927,2562.1999629828997,2196.162263874955,2675.283506533609,2669.2785743222953,2172.23721256323,2759.3206062584263,2385.458897242782,2717.042961774754,2929.1177071017205,2178.6422298624884,3221.591700214333,2845.2175136591477,2869.0660414366703,2462.2419538951726,2294.5813508882975,2812.4213332545733,2524.6753217432824,2618.1026739778895,2448.650645136191,2671.808205950765,2706.9431622610005
248.0,3189.6634922925073,2652.0720609826603,2656.698523655814,2969.204666242285,2258.5882519511474,2521.738490094203,2344.1817047796385,1799.5415730708155,2446.6383470770884,2089.582247633969,2579.560595802219,2530.0910326493904,2296.7841892602387,2387.0567525906267,2438.9474383453676,2577.364911163752,2837.723984582692,2875.9649207924663,2433.663515679333,2601.5382839879226,2613.991608867482,1996.7838000522786,2506.7697015936437,2194.33460380328,3033.63291221403,2537.65900974777,2810.3829309191024,2121.1061997000797,2281.370038558823,2565.149375160894,2194.9274285753672,2678.017584400622,2671.339199977014,2174.4175386652423,2756.633374670628,2384.12518573217,2718.9013573986804,2931.4727794371215,2177.342393192318,3224.295479907814,2846.9104654856933,2871.5427154388344,2460.1288094462643,2296.7108157361054,2809.734101666775,2523.3416102326705,2616.4241315273016,2451.137107531156,2670.033453381936,2709.361891952271
249.0,3191.407216998806,2654.513254164005,2657.8391290528225,2971.9793769169887,2256.890657626163,2524.2119842841657,2343.5441523539985,1796.610101272459,2445.117409234985,2086.99637291147,2582.2238875903467,2528.7101355311042,2293.951414900899,2388.0443706489214,2441.9088660420034,2577.8444380113824,2839.430302185245,2878.4324053900305,2430.917376563375,2602.746058783075,2611.273657688155,1995.5138624999574,2509.7681649982496,2194.238597494948,3036.027775749298,2539.465838087,2812.443556573821,2123.286525802092,2282.0528414202495,2568.0706386294,2193.7653924188385,2680.7833884375923,2673.3998256317323,2176.5978647672546,2753.94614308283,2382.791474221558,2720.7646088901997,2933.824011854249,2176.0425565221476,3226.999259601295,2848.6051368440217,2874.018213163992,2458.16735186329,2298.9807681915972,2807.046870078977,2522.0078987220586,2614.6101807122154,2453.526580787011,2668.2587008131068,2711.7806216435415
250.0,3193.1509417051043,2656.9544473453498,2658.9812659110985,2974.7534575569425,2255.2167480659505,2526.7015679409706,2342.9065999283584,1793.6786294741023,2443.7082450194675,2084.3479287995992,2585.0372221914795,2527.668430955868,2291.099205607774,2388.974371803872,2444.557140023895,2579.253921929998,2841.1384611125377,2880.898615656636,2428.7897966795294,2604.8611010611053,2608.555706508828,1994.2439249476363,2512.7666461497806,2194.143147068474,3038.4226392845662,2541.27266642623,2814.5041822285393,2125.4668519041043,2282.8624502834714,2570.9593292477584,2192.6760565760887,2683.5786249967587,2675.4604512864507,2178.778190869267,2751.258911495032,2381.457762710946,2722.6328637881516,2936.1712706035732,2174.742719851977,3229.703039294776,2850.3015780059864,2876.492498390879,2456.346734014082,2301.365165525756,2804.359638491179,2520.6741872114467,2612.62785617235,2455.778333308637,2666.4839482442776,2714.199351334812
251.0,3194.894666411403,2659.3956405266945,2660.1248517041095,2977.5269412028333,2253.564919146667,2529.2058565068946,2342.2690475027184,1790.7471576757457,2442.400448268019,2081.647990345319,2587.966973353986,2527.023017812376,2288.2282285959386,2389.84471139134,2447.163792426669,2580.738968478465,2842.8485200010323,2883.3635088790456,2430.950037266082,2602.7794285104355,2605.837755329501,1992.9739873953151,2515.7652088342184,2194.0502932721156,3040.8175028198343,2543.07949476546,2816.564807883258,2127.6471780061165,2280.469159156373,2569.150418641633,2192.763366656512,2686.5773542192555,2677.521076941169,2180.958516971279,2748.571679907234,2380.124051200334,2724.506276748449,2938.514414619674,2173.442883181807,3232.406818988257,2851.999841601084,2878.965533118004,2454.6554549380166,2303.842982122452,2801.6724069033808,2519.3404757008348,2610.442200667662,2457.833305331518,2664.7091956754484,2716.6180810260826
252.0,3196.6383911177013,2661.836833708039,2661.2698061952838,2980.2998601005183,2252.180974206588,2531.867565807857,2341.6314950770784,1787.8156858773891,2441.1844224855154,2078.905494894769,2585.1916361369,2528.1620978497117,2285.3471764709475,2390.6810956649156,2446.4926622726603,2583.6629357006445,2844.560540222146,2885.8270402392072,2429.5595167679144,2605.4377085453784,2603.119804150174,1991.704049842994,2518.7638832780644,2193.9611216408443,3043.2123663551024,2544.88632310469,2818.6254335379763,2129.827504108129,2281.07179223689,2572.0892676289523,2191.5274252520635,2689.3109322490122,2679.5817025958877,2183.1388430732914,2745.8844483194357,2378.7903396897223,2726.385010019807,2940.853294970417,2172.1430465116364,3235.110598681738,2853.699982771817,2881.437277441266,2453.0821716888167,2306.397346978495,2798.9851753155826,2518.006764190223,2607.6271316994203,2458.8703138676665,2662.9344431066193,2719.036810717353
253.0,3198.382115824,2664.278026889384,2662.41605122863,2983.072245774181,2250.294720629925,2534.200385441803,2340.9939426514384,1784.8842140790325,2440.051457683377,2076.127655670279,2588.1915651372233,2528.1414582514026,2282.4306003869024,2391.383650962366,2448.8941111940644,2585.461002183811,2846.2745860673867,2888.2891626651667,2428.6353767449277,2608.291822281359,2600.401852970847,1990.4341122906728,2521.7626798918345,2193.8761577117907,3045.6072298903705,2546.6931514439198,2820.6860591926948,2132.007830210141,2281.684064204836,2575.0261236072506,2190.351823595707,2692.0709976006974,2681.642328250606,2185.3191691753036,2743.1972167316376,2377.4566281791103,2728.2692339602,2943.1877542530888,2170.843209841466,3237.814378375219,2855.4020593424448,2883.9076894206164,2451.616150475704,2309.0147467956235,2796.2979437277845,2516.673052679611,2605.1976686803846,2460.630344958056,2661.15969053779,2721.4555404086236
254.0,3200.1258405302983,2666.7192200707286,2663.5635105289507,2985.8441290967808,2248.4312579374327,2536.551450475716,2340.3563902257984,1781.952742280676,2438.9937229974616,2073.32030864253,2585.279033137891,2528.8605947842434,2279.5019657013636,2392.0341114751245,2447.985693737312,2588.320159004321,2847.9907249497082,2890.7498266683547,2427.7285330661634,2611.1514786492266,2597.68390179152,1989.1641747383517,2524.761597965914,2193.795594786325,3048.0020934256386,2548.4999797831497,2822.7466848474132,2134.1881563121533,2282.4220059998347,2577.933947863837,2189.245264647636,2694.859460850311,2683.7029539053246,2187.499495277316,2740.5099851438395,2376.1229166684984,2730.1591275983255,2945.517625931223,2169.5433731712956,3240.5181580687,2857.1061320025556,2886.376724934549,2450.2474841250773,2311.6843445969153,2793.6107121399864,2515.339341168999,2602.259622325718,2461.2368790608316,2659.384937968961,2723.874270099894
255.0,3201.869565236597,2669.1604132520733,2664.712109510282,2988.6155403582293,2246.5978677695953,2538.9260410704246,2339.7188378001583,1779.0212704823193,2438.0042162612467,2070.488193457905,2588.2624118251856,2529.1759542746613,2276.5621940961532,2392.632227608662,2450.2690172720945,2590.2660350629403,2849.7090276228378,2893.208980165702,2429.941240421005,2609.1256637115216,2594.965950612193,1987.8942371860305,2527.7606309455878,2193.7194292637523,3050.3969569609067,2550.3068081223796,2824.8073105021317,2136.3684824141656,2279.7142185057232,2576.6424809123696,2189.3788483099693,2697.856485275496,2685.763579560043,2189.679821379328,2737.8227535560413,2374.7892051578865,2732.0548792448594,2947.8427336050013,2168.243536501125,3243.221937762181,2858.8122645070657,2888.844337521049,2448.9671672721565,2314.3974219559536,2790.9234805521883,2514.005629658387,2599.600723510728,2462.6262159860034,2657.6101854001317,2726.2929997911647
256.0,3203.6132899428953,2671.601606433418,2665.861775091242,2991.386509331703,2245.080266282865,2541.513875247391,2339.0812853745183,1776.0897986839627,2437.014709525032,2067.6560782732795,2585.270076371147,2529.3902637016636,2273.618435974725,2393.2104041582775,2450.714447788162,2593.2327827191043,2851.429568420577,2895.6665682848375,2429.739545837018,2612.1188759149563,2592.247999432866,1986.6242996337094,2526.0294782598667,2196.1695538276717,3052.7918204961748,2552.1136364616095,2826.86793615685,2138.548808516178,2279.955202400636,2573.652175449312,2189.5124319723027,2700.8535097006816,2687.8242052147616,2191.8601474813404,2735.135521968243,2373.4554936472746,2733.956687158904,2950.16289020706,2166.9436998309548,3245.925717455662,2860.520523894476,2891.310478203436,2447.193600070878,2316.817020968713,2788.23624896439,2512.671918147775,2596.6021184807246,2462.71769207052,2655.8354328313026,2728.711729482435
257.0,3205.357014649194,2674.0427996147628,2667.012435516056,2994.1570653384942,2244.8781922799576,2538.520688634874,2338.4437329488783,1773.1583268856061,2436.025202788817,2064.823963088654,2588.2212212352038,2529.929470518525,2270.6746778532965,2393.788580707893,2452.706273007665,2595.476135632703,2853.1524255183263,2898.122533150371,2429.800252734229,2615.1182616308374,2589.530048253539,1985.3543620813882,2524.2534500623665,2198.5873470036245,3055.186684031443,2553.9204648008395,2828.9285618115687,2140.72913461819,2279.708905711914,2570.6623028866225,2189.646015634636,2703.850534125867,2689.88483086948,2194.0404735833527,2732.448290380445,2372.1217821366627,2735.8647602757164,2952.4778971143714,2165.6438631607843,3248.629497149143,2862.2309807254474,2893.775095299332,2445.4173258748415,2319.234633423284,2785.549017376592,2511.3382066371632,2593.75313296493,2463.6575226567397,2654.0606802624734,2731.1304591737057
258.0,3207.1007393554924,2676.4839927961075,2668.164020180043,2996.9272373117965,2243.0683089323197,2540.913244228365,2337.8061805232383,1770.2268550872495,2435.035696052602,2061.991847904029,2585.2412908531487,2529.583038825249,2267.7003533915313,2394.180236163805,2452.7004692445557,2598.4761300187533,2854.8776812193914,2900.5768136489983,2429.787797522506,2618.118235775343,2586.812097074212,1984.084424529067,2522.477161492989,2201.004948897713,3057.581547566711,2555.7272931400694,2830.989187466287,2142.9094607202023,2280.6014940454475,2567.7981649592803,2189.7795992969695,2706.8475585510523,2691.9454565241986,2196.220799685365,2729.761058792647,2370.7880706260507,2737.7793190026027,2954.787543165459,2164.344026490614,3251.333276842624,2863.943709344048,2896.2381342107233,2443.6410358681333,2321.6522342613193,2782.861785788794,2510.0044951265513,2590.7910569248197,2463.1820171019845,2652.285927693644,2733.5491888649763
259.0,3208.844464061791,2678.925185977452,2669.3164594583945,2999.697053859821,2241.133582838057,2543.2060230969387,2337.1686280975982,1767.295383288893,2434.046189316387,2059.1597327194036,2588.1220258879466,2530.4205145916376,2264.7170232314324,2394.4960543960933,2454.4762191963127,2600.8941275598677,2856.6054222689972,2903.0293451708153,2429.9667107098535,2621.112896035104,2584.094145894885,1982.814486976746,2520.7008714022963,2203.422549674042,3059.976411101979,2557.5341214792993,2833.0498131210056,2145.0897868222146,2282.1818289050307,2565.2481567766295,2189.913182959303,2709.8445829762377,2694.006082178917,2198.401125787377,2727.073827204849,2369.454359115439,2739.7005960907677,2957.09160357059,2163.0441898204435,3254.037056536105,2865.658788164338,2898.6995371928033,2441.864745769042,2324.069835031478,2780.1745542009958,2508.6707836159394,2587.8197759160007,2463.5961296067844,2650.511175124815,2735.967918556247
260.0,3210.5881887680894,2681.366379158797,2670.4696845370713,3002.4665433286423,2242.528520838822,2540.5500584936312,2336.531075671958,1764.3639114905363,2433.056682580172,2056.3276175347783,2585.2644376163657,2529.5071749668964,2261.7336930713336,2394.8118726283815,2454.596668141683,2603.8917085932276,2858.335740199324,2905.4800593238715,2430.081310341329,2624.1107063900904,2581.376194715558,1981.5445494244248,2518.9245813027146,2205.84015044384,3062.371274637247,2559.340949818529,2835.110438775724,2147.270112924227,2283.5578226828447,2562.5823283644063,2190.0467666216364,2712.841607401423,2696.0667078336355,2200.5814518893894,2724.3865956170507,2368.120647604827,2741.628837591969,2959.3898387006507,2161.744353150273,3256.740836229586,2867.376299985352,2901.159243098939,2440.0884556694114,2326.48743580124,2777.4873226131976,2507.3370721053275,2584.931831254072,2464.408395345098,2648.736422555986,2738.3866482475173
261.0,3212.331913474388,2683.8075723401416,2671.623627244639,3005.23573386518,2240.458204450826,2542.7211849417213,2335.893523246318,1761.4324396921797,2432.067175843957,2053.495502350153,2582.427633930308,2530.4831590071185,2258.734937504488,2394.8982731510205,2454.7113517349394,2606.8895157373645,2860.0687317093784,2907.9288836185237,2430.1960023307583,2627.108513213013,2578.658243536231,1980.2746118721036,2517.1482912030806,2208.2577512135995,3064.766138172515,2561.147778157759,2837.1710644304426,2149.450439026239,2285.7480682712803,2560.5322492775563,2190.18035028397,2715.8386318266084,2698.127333488354,2202.7617779914017,2721.6993640292526,2366.786936094215,2743.5643039100346,2961.681992738152,2160.4445164801027,3259.444615923067,2869.0963323379624,2903.6171870987027,2438.3121655697773,2328.9050365709995,2774.8000910253995,2506.0033605947156,2582.1006546982926,2465.400584495414,2646.9616699871567,2740.805377938788
262.0,3214.0756381806864,2686.2487655214863,2672.7782198838504,3008.0046534807484,2238.3498291079395,2544.855371768948,2335.255970820678,1758.5009678938231,2431.077669107742,2050.6633871655276,2585.4182512751054,2530.7202410540885,2255.73511963359,2394.9313297909057,2456.131360764909,2609.532161070133,2861.804499084068,2910.375741117636,2430.446879163222,2630.0980049448854,2575.940292356904,1979.0046743197825,2515.3720011034466,2210.675351983359,3067.1610017077833,2562.954606496989,2839.231690085161,2151.6307651282514,2288.3598793075384,2559.0562942948827,2190.313933946303,2718.835656251794,2700.1879591430725,2204.942104093414,2719.0121324414545,2365.453224583603,2745.5072709587075,2963.967792171123,2159.1446798099323,3262.148395616548,2870.818977867644,2906.073300365445,2436.5358754701433,2331.3226373407592,2772.1128594376014,2504.6696490841036,2579.10113847564,2465.3467102896757,2645.1869174183275,2743.2241076300584
263.0,3215.819362886985,2688.689958702831,2673.9333950617192,3010.7733301156113,2240.817687840222,2543.1495953247745,2334.618418395038,1755.5694960954665,2430.0881623715272,2047.8312719809023,2582.439717563543,2531.0784824937455,2252.735301762692,2394.964386430791,2456.3463977641545,2612.524444326938,2863.543150657496,2912.820550048047,2430.658330395981,2633.09054372929,2573.222341177577,1977.7347367674613,2513.5957110038125,2213.0929527531184,3069.5558652430514,2564.761434836219,2841.2923157398795,2153.8110912302636,2290.812212854222,2557.3282722534113,2190.4475176086366,2721.832680676979,2702.248584797791,2207.122430195426,2716.3249008536563,2364.119513072991,2747.4580314389173,2966.2469441074477,2157.844843139762,3264.852175310029,2872.544334757747,2908.527509729329,2434.7595853705093,2333.7402381105185,2769.4256278498033,2503.3359375734917,2576.1278183151735,2465.7459185352877,2643.4121648494984,2745.642837321329
264.0,3217.5630875932834,2691.131151884176,2675.089085516789,3013.5417917050254,2238.601783194118,2545.1719124609763,2333.980865969398,1752.63802429711,2429.0986556353123,2044.999156796277,2579.466965115908,2531.481896530534,2249.744820516179,2394.725593813116,2456.5578617622646,2615.516982209322,2865.28480132628,2915.2632233679824,2430.869795670626,2636.083081521469,2570.50438999825,1976.4647992151401,2511.8194209041785,2215.5105535228777,3071.9507287783194,2566.568263175449,2843.352941394598,2155.991417332276,2293.6669053797145,2556.405921677494,2190.58110127097,2724.8297051021646,2704.3092104525094,2209.3027562974385,2713.637669265858,2362.785801562379,2749.416896250463,2968.5191343833903,2156.5450064695915,3267.55595500351,2874.2725071986097,2910.979737291086,2432.9832952708753,2336.1578388802777,2766.738396262005,2502.00222606288,2573.155122966042,2466.1497531069303,2641.637412280669,2748.0615670125994
265.0,3219.306812299582,2693.5723450655205,2676.245223942196,3016.3100662472802,2241.3239664916014,2543.9110722272817,2333.343313543758,1749.7065524987534,2428.1091488990974,2042.1670416116517,2582.4079621744017,2532.073957593205,2246.754339269666,2394.4868011954413,2457.527504879288,2618.3559595296983,2867.029573119603,2917.703668284227,2431.158561856482,2639.069151529005,2567.786438818923,1975.194861662819,2510.0431308045445,2217.928154292637,3074.3455923135875,2568.375091514679,2845.4135670493165,2158.171743434288,2296.373602340036,2555.11217071035,2190.7146849333035,2727.82672952735,2706.369836107228,2211.4830823994507,2710.95043767806,2361.4520900517673,2751.384196055317,2970.784025435477,2155.245169799421,3270.259734696991,2876.003605908687,2913.4298999909834,2431.2070051712412,2338.575439650037,2764.051164674207,2500.668514552268,2570.2225972267906,2465.5170661475054,2639.86265971184,2750.48029670387
266.0,3221.0505370058804,2696.013538246865,2677.4017428030274,3019.078181874298,2239.0028757003265,2545.811739883307,2332.705761118118,1746.7750807003968,2427.1196421628824,2039.3349264270264,2579.4151511788687,2531.8663947231726,2243.799065795306,2393.9707016975303,2457.802116525019,2621.3433644978986,2868.7775958337866,2920.141785711813,2431.4317577037377,2642.056686303538,2565.0684876395962,1973.9249241104978,2508.2668407049105,2220.345755062396,3076.7404558488556,2570.1819198539088,2847.474192704035,2160.3520695363004,2299.3372097216766,2554.6463045412765,2190.848268595637,2730.8237539525353,2708.4304617619464,2213.663408501463,2708.263206090262,2360.1183785411554,2753.36028301232,2973.0412538994037,2153.9453331292507,3272.963514390472,2877.7377487148615,2915.877909126545,2429.430715071607,2340.993040419796,2761.363933086409,2499.334803041656,2567.227120090238,2465.3523945822913,2638.087907143011,2752.8990263951405
267.0,3222.794261712179,2698.45473142821,2678.5585741463296,3021.846166925405,2241.8631714122853,2544.906914795155,2332.068208692478,1743.8436089020402,2426.1301354266675,2036.502811242401,2576.419490446756,2531.7050975499865,2240.843792320946,2393.4546021996193,2458.075308437587,2624.330899632237,2870.529007740468,2922.577469667735,2431.704949222837,2645.044221473857,2562.3505364602693,1972.6549865581767,2506.4905506052764,2222.7633558321554,3079.1353193841237,2571.9887481931387,2849.5348183587535,2162.5323956383127,2302.1835682512215,2553.698547651939,2190.9818522579703,2733.8207783777207,2709.305152211377,2210.7937540592566,2711.2553615851425,2360.335186046689,2755.345532706078,2975.2904278929923,2152.6454964590803,3275.667294083953,2879.4750612003018,2918.3236698114715,2427.654424971973,2343.4106411895555,2759.140489416508,2497.3207776578097,2564.2314412076335,2465.1914348596356,2636.3131545741817,2755.317756086411
268.0,3224.5379864184774,2700.8959246095546,2679.715649401947,3024.6140500249667,2244.7093620208393,2543.958653744717,2331.430656266838,1740.9121371036836,2425.1406286904526,2033.6706960577758,2573.4238101256656,2531.544164601738,2237.8885188465856,2392.9385027017083,2458.348499955606,2627.318434802655,2872.2839563789935,2925.0106065886944,2431.9781407407477,2648.0317566442845,2559.6325852809423,1971.3850490058555,2504.7142605056424,2225.1809566019147,3081.530182919392,2573.7955765323686,2852.1149650857315,2164.0630304305687,2305.029742062765,2552.750236187027,2191.1154359203038,2736.817802802906,2710.3711442177055,2207.989532056197,2714.070392427697,2361.372298073169,2757.34034629639,2977.531123932152,2151.34565978891,3278.371073777434,2881.2156774296514,2920.767080366848,2425.878134872339,2345.8282419593147,2756.861244210629,2495.370126153445,2561.2357607427075,2465.0305045888285,2634.5384020053525,2757.7364857776815
269.0,3226.281711124776,2703.3371177908994,2680.8728991721546,3027.3818601646535,2247.5555356294467,2543.010341670731,2330.793103841198,1737.980665305327,2427.6217586276757,2035.3571106671218,2576.2190831015337,2532.6334069945883,2234.9332453722254,2392.4224032037973,2458.5693557891677,2630.3102942079045,2874.042599445483,2927.4410745610585,2432.24610219274,2651.019765456227,2561.433017293947,1973.7847249353401,2502.9379704060084,2227.598557371674,3083.92504645466,2575.6024048715985,2854.7755657426815,2165.4491055166436,2307.8759156510787,2551.8019240521335,2191.249019582637,2739.8148272280914,2712.7611052313246,2209.802840180422,2711.2786892100603,2360.2739387764727,2759.3451529187223,2979.762883418981,2150.0458231187395,3281.074853470915,2882.959740763039,2923.2080316341066,2424.101844772705,2348.245842729074,2754.0345166329766,2494.3653320443163,2558.4721324841953,2463.8633032999533,2632.7636494365233,2760.155215468952
270.0,3228.0254358310744,2705.778310972244,2682.0302530077893,3030.149626791221,2250.401709217515,2542.062029535102,2330.155551415558,1735.0491935069704,2429.354031579988,2037.80644331474,2573.298705059918,2531.946826996299,2231.9779718978652,2391.9063037058863,2458.83737326506,2633.298297995154,2875.805105793238,2929.8687424489963,2432.514125271017,2654.0077687409494,2563.1583981594654,1976.2389174438658,2501.1616803063744,2230.016158141433,3086.319909989928,2577.4092332108285,2857.126388474085,2167.3128738728283,2310.7220892391224,2550.8536119164305,2191.3826032449706,2742.811851653277,2715.1079552519936,2211.6716084861478,2708.4477575732967,2359.2810510345944,2761.3604123711184,2981.9852086290994,2148.745986448569,3283.778633164396,2884.707404772456,2925.646406197251,2422.325554673071,2350.663443498833,2751.2031673473402,2493.373635910046,2555.540587162737,2463.2260890281123,2630.988896867694,2762.5739451602226
