Time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49
10.0,350.46968602093085,285.9055545263736,31.127151723495572,271.85286699928946,62.454735000131734,2.3923909645330097,236.11825274474575,48.18594794643207,84.04145692045905,113.79320670233605,114.11950484362889,77.92055602611232,53.60042153012903,37.14527790415613,294.7326780701141,148.565768481286,147.7576402735795,196.1634740901969,238.766530261866,163.88821382036622,129.8660690614838,103.2659158270746,264.79667650473726,283.59471792497436,333.73601675583717,230.75564498867706,164.74197901190414,196.46030340861319,136.6136895200677,101.2097981829645,124.59990778346699,98.71027478655597,170.9319030014039,129.17528512251002,135.8209746409381,321.1305896049335,68.77040896781993,273.3722060046971,137.63985592327157,114.29623777146946,279.77622188594967,301.464183449502,243.60984875872592,134.4418127819043,149.2387809434081,293.34697030412633,26.044131426351495,358.77684297006107,47.266802573676564,1.4369687050025277,286.545585627629,269.2406058059309,41.839098838511994,117.02849186095175,144.59931602105186,234.54976377624843,47.799097889534636,271.5032254675414,67.87407085012644,90.47587499570398,44.044499495806605,268.22383879405214,346.1797781949331,78.51255719412414,225.17860740741654,167.93141249023864,61.23795055195775,319.37777314194466,106.7229509331589,271.3660312047813,336.7833433172812,255.82911988274077,199.30766147463217,159.61370399999407,55.37465451473286,337.74084494055404,303.98043270470055,222.4671688253304,118.52428423174925,216.57975960961207,93.60639305565248,308.88703454192694,115.31921477071036,215.91278541987342,134.01775752521334,282.1468316674521,203.06067459398912,24.069786869261783,304.341961146672,231.8817463186047,110.71635616908294,175.83969757867604,278.3074720375286,175.73038321155258,292.54461278472553,317.88454276278986,350.72201194195225,167.23697785001974,218.9967941148247,332.16897418383263
11.0,351.2295184029335,283.00337349286445,34.126966849800986,271.8861717735601,60.533092288194744,0.08863548973551216,234.13296929471895,50.435092144354854,86.7962975104082,112.60541323376978,112.4501634851619,75.42790694753917,52.79639463671354,34.255028649391996,293.03869681643624,151.04173849568195,150.59230597944438,195.1812977638717,240.3208406608025,166.45416767493137,127.9103871299096,100.99098545835687,262.5298122394114,281.6296921229584,336.54845082474566,229.7115115642323,166.47566865908993,198.90863349404708,133.6546399605769,100.71580860364406,123.16848574530547,96.07379399795433,172.95292840323944,131.39236796379842,133.4220048282048,319.3292168401804,71.51638170114252,274.58035903633214,134.6839701498201,113.78365675903598,277.81155624996137,299.19700702523176,244.71372405741073,137.23133950250647,146.74401119277871,291.68079987726577,25.63124624150596,1.7482947741688122,45.29528521863162,359.1757479464837,285.03385117272137,266.64933991107466,44.82669685087812,116.75598843619173,141.60587676524185,234.35146747831138,50.744936190779526,272.07070824518195,68.91977216695665,87.66402351385442,47.03956499699498,268.3958348509582,346.19877820483515,81.51249702679141,225.92390886054477,170.83735910777395,60.347676139331895,322.2426311611532,104.21632591056019,273.0143124295976,338.90340420519516,253.7065408308472,200.88267657137948,162.167001367129,53.91828844553622,340.36362931455295,306.93943489222954,222.96144208396237,115.7580081270348,217.74067154102025,90.9734707323898,310.3249914396346,112.48390314241364,216.89309555980128,131.64842288110057,280.3066541368298,201.3487867373407,26.533410210249546,306.9968203863055,230.4847057258757,111.17426958802643,172.87485098892617,276.98971017113274,178.4254720159286,289.67037896707456,317.02501966160446,351.97063974318013,169.96478440731093,216.08937833253734,332.9085236878595
12.0,352.23497537737654,280.1768816261605,37.12687700718108,271.9093891732365,58.5350319172806,357.85083416830804,232.12828343153953,52.66696010415189,89.3998901589755,111.11500881874468,110.65468899197788,73.02451947475714,52.95166085613673,31.25904927678176,291.516096040618,153.62663440799207,153.27200959391445,193.8325247886842,242.54621513122427,168.46605943802277,125.86241141101591,98.79877300176835,260.0522706317709,279.9380102431683,338.82571158148727,227.75854370842808,166.86554043155536,201.88319228503352,130.80176291776596,99.78785786217,121.50308713957887,93.578508947295,173.79051268521096,134.27307144916344,130.89376500886348,317.71428544352693,74.13388424339993,276.04619683134086,133.04308175693586,111.27218601819551,275.3285467754619,297.51336099665394,244.29411456671158,140.20184920208922,144.024731412991,290.41370971502886,24.55439136523389,358.94822627939067,43.7810299868446,1.7655415855610386,283.52487523163876,264.05646667675836,47.82179850200567,116.58462303882969,138.71575714879523,235.15596023939162,53.64960512418908,272.82097378969627,70.36859023373486,85.03706211151577,50.025278027553426,268.68826894465025,345.2430181140551,84.35617820598011,227.60536997239151,173.32184869908784,59.27773750684051,325.04534972046355,102.95314411789417,275.73540995792644,340.8819691308204,251.45148410537757,202.02320235463844,164.94174476746738,52.40134199481662,342.9518475174194,309.72734122809896,221.85348077488194,112.81177931132726,218.3061233652233,88.48660599814932,312.0029377419908,110.11064068010555,218.72820462604213,128.9614453286664,278.9724309048649,200.49362800763166,29.408945559884884,309.82627668539004,229.4876214508163,110.43730174222493,169.96677973906748,275.53365120393084,181.04842689240493,286.72051822381655,316.4788314198918,353.0702046806649,172.75601298058365,213.20543377906498,333.7348794299567
13.0,353.44314454476654,277.4309159921861,40.126671249797695,271.8742536931032,56.22220843892723,359.76155328894754,230.0624832742325,54.84238413409876,91.32559637894326,108.81464894377349,108.77838019971806,70.68369369822261,52.86709058993167,28.260241535349508,289.91486158005466,156.1635711833778,156.09568734588544,194.84585787954032,245.13217357688276,169.9868549263536,124.26975261787217,96.25644376096929,257.51403740399195,278.3388316785925,341.32013277410334,226.09185150114206,166.67202313538397,204.8769442881364,128.60044928591856,97.74966790678243,120.10554588196337,90.9239132279316,175.58199938601348,136.6794328935121,128.73555829208777,315.63050432074454,76.94978343580661,277.08094884907433,131.31946480102536,108.81675436789494,272.7486631354712,295.9822828131152,244.11330758707487,143.19639571802693,141.82035382441597,288.3788339333193,24.313320325622445,1.9385247183195702,41.984680766636004,359.3628078343818,282.5847122278611,261.20759084121767,50.5427430051606,115.32111165749949,135.7561121759506,234.6655505792956,56.64750408335366,272.9332316653216,71.43461228016828,82.2328515280328,52.99289422662176,268.24866219421614,344.0053236301382,87.0889629330455,228.71563020633772,176.10884030526782,58.2198232273281,327.8526290754982,100.96579643268018,277.9827304019385,342.32828842969946,248.8231461351595,203.98239032576737,167.21365640610648,50.92099429310828,345.5611713152733,312.6431650595259,221.14780989969822,110.11430193777413,219.61898886449157,86.0132049475403,313.70066776848097,108.27132173966534,221.09820585712575,127.12057313958645,276.6036359404427,199.12885701018467,32.08053686929723,312.0933977792855,227.5228919667361,109.34693049195751,167.17194691104532,274.08251630536694,183.67410918586125,283.7318505139383,316.2183216889197,354.3819371799406,175.45404149235736,210.21965414673667,334.0266327284358
14.0,353.84279844620323,274.45765570101304,43.12464886396946,271.7641163927688,54.15596922624694,1.936560304104603,228.3933389507386,57.33516515684186,93.5064554336993,106.75458734680882,106.64816972770048,68.57130089741433,52.149260142517576,25.34738735967142,288.2186033377183,158.63798181528713,158.04988927883375,197.12205971708923,247.94698937172203,171.0245504699132,122.49039787933617,93.84109767511545,254.79013318887442,277.0817136145806,343.89099991632565,224.54568134975455,168.83316861746928,206.95767738136632,126.36355606551851,95.75059093964778,118.47174212618754,88.40782791784913,177.0226130009902,139.31090252327104,126.34333244284329,313.8201851538001,79.94689134837218,277.2126460792535,129.77995614416642,106.24189260549753,270.1099135788072,294.55504745158385,243.13947163653268,146.03393753118698,139.28740132711758,286.7713042612977,23.246313399889836,359.1346887351639,40.718257729173736,2.0823983716106795,281.58764946386725,258.3781269618481,53.148244589605895,113.83404693346993,132.84162295408157,235.3767134126955,59.644854391965715,273.0592916806445,72.14053770916709,79.31708931401519,55.94660604390579,267.7236988617474,342.73009708111306,89.80443660234545,230.86518445936926,178.20154585389955,57.04052998766829,330.61111914343263,98.12696273240516,277.01266688742885,344.0178029743641,246.3441260458164,204.31133397275832,170.1955678865338,49.4771357756521,348.19086190193354,315.0822062074824,219.4010762970629,108.05089278192737,221.79668091241012,83.80831096033114,315.7349839939407,107.8932696893657,224.07428997006076,124.16089924645074,276.11340084756284,197.7924808068012,34.76644428449798,314.60982642710036,225.88961707852627,108.3473574748476,164.34336886130623,272.4847902602937,186.21325697299272,280.73996033826415,316.4387602896783,355.9225748766357,178.0282278662476,208.0142072879307,331.992915896381
15.0,354.3408235697515,271.49928267241864,46.1108507087235,272.05151601418055,52.663396965691824,359.3342098190582,226.7094291513574,59.81799575669115,95.93330052618897,104.99094824056888,105.14077116920772,65.9775103149166,51.55905833720262,22.406016619862687,286.4059892495394,161.02846924828805,159.5311446764096,199.73086834310078,248.23619253806643,174.0105781872287,120.76818899325635,91.38467821730542,251.98999217739316,276.0050473172439,346.59524749708095,223.2468183770053,169.9971984830876,209.72264292761614,124.22791770478841,93.64368591279487,116.43762159105897,86.20275339562357,179.1016988587385,141.4736327413313,123.69896048889234,312.4033940721096,82.69667989967483,278.4120888345048,127.81401649389049,103.97582083005153,267.9275657645663,292.4965630533729,242.24076752795528,148.8961623520608,136.29774901482597,286.52234833827237,23.150146085495095,2.1331469802695437,39.16932569683162,359.51319430046635,280.01484293209353,255.82346854757628,56.00081606634501,112.9051572898123,130.6300897232988,237.4038100480692,62.56561004359659,273.7442635220119,72.98373801879971,76.43802466766988,58.94226964611752,267.5624550017594,341.39908879417527,92.49300814502438,232.374253592828,180.7943648507526,55.73798926229086,333.31359720231364,97.40614605614122,279.9247835264424,345.9633716337326,244.06054057737362,205.882089601562,172.75148782944703,47.86856214740731,350.7231515541091,317.7885219807259,218.10652813824709,108.87720504245654,224.6806379245896,81.83495471616145,317.99460014134195,108.12600743979675,227.06524853539133,121.43129018158434,277.3580832781447,197.13596343778806,37.69372714479421,316.6283085546315,223.67021853368635,109.21661725868442,161.472064727606,270.7265579239991,188.64402208949573,277.7458997600453,316.25007734409,357.64974967280295,180.48115820025316,206.97792979441968,329.1775777361519
16.0,355.08342206790905,268.5926441550701,49.099403302179454,271.7896889793891,50.61143495041143,1.5226914588820932,225.00323733167775,62.285567331024545,97.40036652756757,102.37413388956898,103.64061829144359,63.37952237357892,51.09352481766956,19.44235696629395,284.43798108020155,163.29274481575317,160.00757229469264,202.69279621604724,247.61348094413995,176.9452383499715,118.66066823897093,89.24964747507799,249.12002272829147,275.13139099967793,349.3929789619749,222.16390626129962,172.73523734363107,210.94867033275594,122.29840676259299,91.34651645366736,114.80926927216255,83.68313661413782,181.55475294211095,143.20063177550873,121.31387563825626,310.5836769910043,85.6789461266614,278.7378005956914,126.06440079772094,101.53884628859298,265.6715023191384,290.51914611954123,240.65979666801155,151.4457762718551,133.3351378822804,286.05018811407183,22.3204665091503,359.25015690040516,37.85148238408804,2.208243280180284,278.4599457849917,253.25787020373238,58.496888946269074,111.24093970244351,129.34887062303244,240.11646144792005,65.56552152319358,273.7212175986806,75.43702954359242,74.71136294794007,61.76987979459966,266.56014724053995,340.0061092759143,95.1500004411565,234.61075234096924,182.79388313012961,54.42801508081126,336.0124798681324,97.9582337183217,282.8735458453261,348.1369903831197,241.99284100240806,208.36009070027865,174.4424965682651,46.31635915874756,353.2903807768307,320.6386924364232,217.1702971980031,111.68540531505863,225.73610522818433,79.97194856505894,320.34602695945773,111.12192206748324,226.90873801301612,118.97357977366306,279.0784493876677,195.9010144331874,40.42775365454789,319.02218929505796,221.86208828378315,108.77011346974555,158.50547841224903,268.7356926970522,190.88822699282645,274.7460595389839,316.2810393870178,359.5607808679678,182.79372382550724,206.01985655846582,326.33467505147394
17.0,356.0772245893498,265.7620335233551,52.09540171317369,271.9445874019762,48.69687941461612,359.21304276257445,223.3005078737505,64.75552935362869,98.98180074495212,99.82480734789463,101.97173950261207,60.886563571635286,50.730797543828366,16.464366213317753,282.29984998010997,165.39712011470087,159.4925763157204,205.64826219312133,245.7021453859677,179.25755242553873,116.93890823868549,86.79291336219212,246.82612091566028,273.1979964527715,352.2573919369615,221.27220097998267,170.9956728264479,213.39282975688468,119.91528530642718,89.52422884597144,112.7858415777145,81.4682460151825,181.71108845044753,146.196555541033,118.45237253483461,309.6826775519877,88.19788435172329,280.3672023933834,124.35489583213266,99.0735688655371,263.3629813538208,288.60323094587386,239.99420455283237,154.37100910638492,130.69995798918288,287.48400362905784,21.93352144680924,2.225097827336299,36.53604123838122,359.51202099850883,278.0929938145181,250.2803970718023,61.426942125608434,110.59689904670563,130.22530174706773,242.98558474342727,68.56144825860902,273.87749618333953,78.28568696318183,73.77053835971006,64.72259571344674,266.02961099994275,338.20522488610186,97.54933689412216,233.26055346378277,185.47286857093445,52.97501896543534,338.6371326620658,95.83317913159105,284.9911253605781,349.9423473320576,239.59686807123336,209.98004583931996,176.96752039933952,44.67324004731716,355.8003926464545,323.5796922312108,216.57824972772795,113.70592085258602,227.95365273897423,78.11886731264276,322.70528317105146,112.95038149670624,229.2871274083182,116.44487273880112,280.6926491063642,194.73533883807903,43.19202578423569,321.7007845384085,220.51111547787636,109.36761446927466,155.56558172094137,266.4528178329653,192.83462940623446,271.7963174200018,315.73421086590434,1.606292790902728,184.98823538235334,204.79146356732488,323.5976966702448
18.0,357.7294210331952,263.2579874153642,55.09289063723466,272.0673072053163,46.85708802492783,1.5826772581092996,222.4027350898284,67.61804643278276,98.36845932893286,96.88817452995578,100.43848634212789,58.30797195102816,50.119972009570525,13.527209056014346,280.4520624890564,167.7605247325998,159.94019956781722,208.61467980097467,244.59184675828382,182.04452873641102,114.91906920265252,84.57474964674697,245.05509005196598,270.77654034541746,355.2135693188377,220.76130442794556,173.28782957208756,215.3282928677237,118.11350380459022,87.1255660060462,110.94420275714378,79.10004702553512,182.5706302848724,149.07078375654993,115.70552912492953,308.4765053911993,88.7549749248676,283.315023638526,121.90525632928447,97.34172987010892,261.4643496985314,286.2804744288164,240.32995181516685,157.35216220138605,127.81709328028032,286.6538885345293,21.28925119337152,359.2950951241745,35.532350234026,2.3391404455390443,277.82369266272013,247.29250870547395,64.09605093579505,109.22727933328727,131.63293065340528,245.63484518023657,71.56115799502977,273.83576493338757,79.89215516280755,71.23691251448521,67.45385345832351,264.7885505134834,336.63576758768914,100.1060542794542,231.59291933452536,187.96666014420916,51.713574343406975,341.35903594204393,92.88234767797593,284.45020602060623,352.2320037159932,237.6584476721705,211.1430267812012,179.73292730047018,43.2937201970679,358.4643980861577,326.57448158615944,216.401510599388,115.03200947418279,230.64465421940332,76.53311966771197,325.2519288877927,113.9647302295357,232.1104404706985,113.45265567933129,280.4766929325287,194.00275039959362,46.10120336214281,324.58425349196676,219.68310171357905,109.53472227765145,152.57023950670614,264.7308611670746,195.29122567766257,268.80394605606034,315.52040342856105,4.194321732449964,183.47096605961795,203.1584285901171,321.08111232569837
19.0,359.573411539955,260.8916190985167,58.05161788489076,272.5632236034898,45.157824056658434,359.1103297974676,221.67999273765676,70.52968574636152,98.52878854194338,93.89246183621236,98.7928751853428,55.79959320756368,49.49857674481575,10.592269887148943,279.0223449213068,170.39793021459687,162.28651097658062,210.4841243102091,243.1327797446761,184.6658115234834,112.145114191695,83.43230770197091,243.13067710713045,268.47509844570556,358.184731074394,220.3463371734308,176.16211181370116,216.1876540232018,115.17244458144656,86.53381382315072,108.16429345501352,77.97217102528968,183.49596719459709,151.92450967252384,112.7169716154213,308.73827630700544,87.65971352614844,286.10794369976577,119.4597519318375,95.6040566436168,259.4545376207641,284.05322154419355,239.98844373442532,160.33266085610614,125.18645447132253,288.0960187147853,21.07094368509977,2.2871415529306205,34.352243135843565,359.580998455572,277.90143392947357,244.29351615872702,67.08570472538976,109.4762175150955,134.18298254096229,247.21510951596238,74.47569821970689,274.5467187144023,81.69929685991782,68.84228542732417,70.22561880103571,263.6408062541035,335.29841615937346,102.79147624949577,228.65899599113388,188.5928340937651,50.33354090949768,344.02277536647955,90.28090670568241,285.94436292925826,354.6916747856027,235.94088596168498,211.29409558330784,182.72912125564565,41.65673845696895,0.9784169370382187,329.57372272898147,216.33403788487658,115.8191982514447,233.53953484370425,74.8331907539676,327.72381919446406,114.54771479495552,235.05325018192386,110.76404046911367,281.807613009538,192.75120195661592,48.827671131048234,327.52845149155667,219.1071693050354,109.36480141267742,149.57505555581992,262.81233640803487,197.59757837162584,265.82435360550005,315.17107717909755,7.189045561050051,183.29312008576744,201.84785989045938,318.38251830593964
20.0,1.601498536181225,258.68099404307696,60.9632612682714,273.2859495598631,43.44401634072489,1.5726179838517282,221.12146966772002,73.47723591223631,98.01436655683351,90.9368958969656,96.91133778137235,53.46296807771076,48.725718290457586,7.693530538824035,277.5398104363189,173.0060121728224,163.36230100911874,213.28460209192627,240.44458445371552,185.9975795504526,110.108172734128,81.22983874681063,241.34120851146963,266.06723587796137,1.1808657106187752,220.19409643770504,178.80457899366152,217.60799454674972,112.3685892683518,85.46685769320428,105.35503377295188,76.91952671749006,184.93728013245314,154.55559633304432,109.82677819402844,309.5425038786152,86.50520941887693,288.87690022999396,116.82915921668717,94.16184238526333,257.53620574363686,281.74670841628864,239.8819760494384,163.3307710328764,122.8420456176918,289.9678486020929,20.715716816316345,359.30824681298185,33.08483863346938,2.3001317416324127,278.44784842576877,241.3436973171304,70.03933144803558,110.00165940843144,137.01457630964177,246.22411167077018,77.33679676238036,275.4490020009103,82.93852508591047,66.11019585999605,72.86889468376245,262.22197130676284,333.8859746521654,105.4381740011697,225.69915076769794,188.10363448899886,48.83986535570458,346.6244927492867,88.42527332164562,288.30161233143195,357.2220571507533,234.32931372125182,213.73488854508787,184.4734061285162,40.02779558280921,358.4591819117331,332.57105688050603,216.20759428438853,117.41381086610373,236.08063905431237,73.02943668225411,330.1209990477035,116.93695521440264,236.86750766587704,108.64166588781728,283.9278785911732,191.6866515548456,51.63244071910545,330.4822509102378,218.5826991016883,108.67811546951204,146.654702423841,260.64504656542664,199.67191073123632,262.9778585464836,314.22373042157164,10.179394223968565,183.05267284793456,200.51928547885012,315.69274321630536
21.0,4.2062998216150085,257.19270298840974,63.839950061374125,274.13722013238237,41.90811869846001,358.99560063185635,220.8830108421171,76.46774379359896,97.42664366932888,87.99502883547162,95.19726461207405,51.00086467405532,47.82755472541957,4.831136049862357,278.06247788420035,175.96013111743602,166.02714347148145,214.6625043565259,239.5954623485439,188.8749032462694,107.17255038890345,80.6116790213203,240.73802029803355,263.12850077945865,2.6725605317527723,217.5912428958011,178.96731003035785,220.60357773032112,110.55745666426562,83.07524763083708,102.35503713338069,76.91503644338378,186.60265326283752,157.0508983862222,107.66756617500255,307.45976446695227,83.55913785836962,289.443170801691,114.45972692029589,92.3217905944656,256.6490918181801,278.88087016487583,240.01356456591975,166.32788372050265,119.84346786677497,290.06021456826335,19.509445237065336,2.0550465648915406,32.06246871210288,359.47971337835986,279.067410453994,238.40837060734466,72.97888062151226,109.40245105008474,135.8510796456346,243.45892171113917,79.08266191069752,277.8886648636623,83.53819533575222,63.17074087795351,74.77704113548495,259.90702484544266,332.95742120039444,108.29085493096262,223.61686907999885,190.2632879271859,46.6989797492417,348.726065688787,85.42677806635415,288.20660599483006,359.88979031095386,232.9570164553628,215.52566467015993,186.88029641888505,37.98907830078528,0.6600071760321384,335.5543302303471,215.8912398626901,120.19536360604548,237.20445592325615,70.40886733695991,331.58134705640015,119.54819239277226,238.34447767176758,105.78300440382434,283.0179035805629,190.68618673009868,54.460703460514765,333.42518984996735,218.00036724009783,107.05752126947131,144.13008870313158,262.4625346428886,202.05869456901542,260.4633979556099,312.5874272904426,13.067720029953874,182.24176345812623,199.52996682027708,312.8605623266376
22.0,6.623940161908754,255.41646674708812,66.67254567136958,275.12535074633706,39.92049017315329,1.2426726924247191,220.52748427484903,79.44660277984966,100.37067785550023,88.57179803597943,93.35284495499549,48.6348308347829,46.17838822784974,2.325093379975579,278.8018974222236,178.86757995564273,167.36926460507658,211.97946301082186,238.83847232107433,191.77782696182098,105.25911670923816,82.92225720729941,240.2178440230791,260.1739421587888,3.9291872283419433,214.86711196182978,178.1913815112303,223.50149679979228,107.55882651909033,83.16589669286233,101.79933427597501,79.86311960609666,188.20212793659343,159.58894503039826,105.25812320343938,305.67242438549465,80.98869806251386,290.99005129348114,112.42434449851785,90.11788079660249,255.2751601014107,276.2139784089819,238.3783284299377,168.84303834389632,116.95732290589912,290.8788520123196,19.757128600806666,359.0652885560678,30.28719572621833,1.8980611253946904,280.13668629253596,235.6053991160322,75.37999539423221,107.60393837339157,134.89141421950222,240.61655609956028,79.63157142160507,280.83802044562174,83.7694112574379,60.17966428288627,75.91161447274355,257.12984221868186,331.87508658486627,111.08880985912523,221.9349947143962,192.74749778513444,44.66462379876062,350.93092302356905,82.62760313095855,289.2857814583451,2.6180145669319472,231.7093015804444,214.47984694640465,189.69210460734303,36.99209911605261,357.83051384590925,338.54625575259166,215.67128152722304,122.91084086626863,235.92923702078843,67.81538252689946,333.0892716367375,120.34100433197705,235.45113199088976,102.84094223063255,283.6046489845279,188.82284756675799,56.811866398798884,336.39203219188437,217.55556782664473,105.61289090403885,141.5008220549442,264.6345701179916,204.12805724744908,257.8422376055622,311.12814033465287,16.021437203679437,181.71683026462568,198.64949024374084,309.9926779150598
23.0,8.994210451247302,253.5774945462436,68.75099631104958,277.28869143573706,38.99761647324868,358.38814924112427,220.42772968942302,82.44494382494217,98.351433575982,86.35309288665631,91.8175149874994,46.05747523438383,44.82717722697481,359.6466182856141,279.368740311986,181.81354145205196,169.23427496919527,209.62962549692224,240.08291501345718,194.50754533289424,102.32973375002912,83.56933948823104,240.73028069503422,257.2180313588431,4.907207651313383,212.03100969776193,178.00392972149876,226.4956347101976,106.66712783622278,86.03031172196901,99.70204555354319,77.71803685366955,190.6536047536592,161.31818226553662,103.18182100663734,303.5070216082832,78.0818671491573,291.73189631850636,110.02573356860408,88.31603019044832,254.40866323401292,273.3418392795542,237.41711869681095,171.68488208501623,113.99838271156283,290.38420777012016,18.218459303382133,1.6406519854041335,29.661029552537475,358.96413612244424,281.9584582513039,233.22188344999458,75.7381087352719,104.62538925763582,135.01364925773422,237.61904736805866,77.29427516788847,282.71872409648284,83.29754887765516,57.21700569733414,78.90990447253954,257.2311194477287,331.26723447608583,114.02658381466559,220.17182605037632,195.1746846881599,42.37948671987141,352.8746690282429,79.66027264485392,289.7273126421069,4.5980686384010765,229.4555522878081,212.0499239949408,191.45150065427197,34.737728783691516,359.80986081007956,341.5385204990144,215.4559871071478,120.12296895877557,237.03728495630884,64.98213572754898,334.0755335562955,122.3052210740149,237.7186973351077,99.94165517474754,282.83384773415423,187.73180294915124,59.606436426976984,339.3665681286355,217.16552172555384,103.79911545902947,139.11121567834553,267.3008608958646,205.503154875921,255.35748087138677,309.4470740147328,18.746921425594813,180.46314140526292,197.47165739178453,307.23356396800136
24.0,11.064565187051775,251.40640466603782,71.5124810104813,278.460955166646,36.98187176439724,0.6100343121253218,220.67838279281554,85.43445432362915,98.81895251978702,83.38974578630113,90.16243228838832,43.55533589791529,42.40650588774868,1.418721631203539,279.85372156700157,184.77408079181484,172.06467268540186,208.6352167438974,241.94332061532674,196.86103019507888,101.07287977198894,80.845313409449,241.55599571561476,254.33390329220188,5.998619083947693,209.2365829077538,176.6759027930106,229.18568015167446,105.31603499522211,83.35177702273573,98.13041830168049,75.16265277662701,192.05590842966114,163.97026529596224,102.3090529309025,300.63678191690235,75.18806835992817,292.523052793204,107.43038227884072,86.81132035705063,253.66145092130412,270.4363834186373,235.4413999471605,173.9424328424256,112.1059169041922,288.0564248833515,17.665556127381105,358.6920424693834,27.57253752801399,1.1177844371655397,284.12019063422105,231.14176011118812,75.64392157424294,101.62686815904449,132.27807152306852,236.3875383516072,75.16488151593167,284.8319402886899,82.16610272560888,54.438547562861054,79.22848813197402,254.24808333464838,331.0244650005335,117.01674484406519,218.2439638429602,197.4732379960509,40.10429229709329,354.830043759224,76.66056692806711,289.68529344796224,5.897971579940289,226.75180445515474,212.11323255208595,194.45083258431777,32.7404707139985,2.048378221905068,344.53417092672333,215.29449867113075,118.64496615871029,239.64793769518454,62.18117110322043,335.15005539100156,119.57057686429978,238.95227791466934,97.42471042630669,281.2013682907014,186.92622657793214,62.49625419115061,342.35018481713405,216.85242197130142,101.94944551061452,136.7492840362503,270.0840811917217,206.62283553786406,252.79209577118857,307.8918250675603,21.129336182574686,178.6399299732769,195.75900333501207,304.77047321006717
25.0,13.764095976319062,250.09776662677794,71.05377491229974,281.4256792204984,35.9117154103003,357.80739887779106,221.2918410871225,88.37106272808931,96.35228867227454,85.09724965551341,87.42182283156313,42.33506551592597,40.78389399655494,358.89540424122725,280.594523922425,187.68117760310253,174.95561962790677,207.8337020680358,242.91085259433078,199.70072769122254,103.80650916584963,79.60948561520712,242.8425114458061,251.62375988714558,6.884309181286043,206.3703043010101,175.66861071710412,232.01151855360334,107.05854076728987,80.90971362587017,98.80130567129541,72.23862983942368,192.18518140243927,166.96747875157547,99.95191382428848,298.7810084307056,72.9403059724286,294.5099006105625,108.01670632469369,83.86917418235866,253.07585032746798,267.4940931636661,233.3270756424116,176.07072622782812,109.22340978249595,288.8877808199818,15.996298635771973,1.1847477120277858,27.14028524107742,358.1490880969451,286.24205974720985,229.02098867905684,76.93128939653819,98.91712940962255,132.14401624763255,233.39053498438722,73.46949135042045,287.306945780944,80.43169773619425,51.99072417611649,82.20543324140836,253.8768720532803,330.7996566655762,120.0083098546464,216.00731949127157,199.47259340319076,37.62281433528281,356.5159462252786,74.24929022839665,291.47015889880896,7.949882597302807,224.56327499982947,209.37508915463718,195.67662650460278,31.92516483175314,359.16129036068986,347.533692536429,215.24092523640064,121.2765015243372,238.20744416189297,59.547823079268106,336.5872325494432,120.41788433830838,236.07441932806555,94.56184163865905,282.0980188941769,185.7187853993586,65.24254001026794,345.34442476754845,216.66660722661658,100.23613904941055,134.28664704107686,272.95625276806715,207.48922484760487,250.21786717906417,306.35125791372076,23.56362941304491,176.8865856066202,194.14358502446,302.24254447651214
26.0,15.454749164443761,247.61952293466777,73.74329098045432,282.7547779072551,33.96757025995378,0.09219638181281198,221.97052633262456,91.29328556995777,97.25283096559004,82.2356026510857,84.92879787966626,40.6662855456424,38.47530784868502,0.8112408725356772,281.6107838382753,190.50380329267526,177.94606336725238,207.5944401993466,244.7480405862066,202.07238118246178,101.81622585823126,77.3647646179748,242.81140639353546,248.62392114552574,8.457893907413556,203.81612515504202,175.19149973467378,234.9733364262019,104.46683046640905,79.3987411852518,96.94255688297612,69.8838362302253,193.08270505901416,169.83007395276763,100.47586492878094,295.8271168890099,70.58799082572624,296.37178499220244,105.38448179548278,82.42994034874425,252.6199061757235,264.52894309486857,231.06888071308202,178.04570867361093,106.25311595817217,288.4666459280718,15.586647762310992,358.21284829214954,25.465362246340682,0.6379900559828684,288.683206547045,227.27719904104012,76.21433594517022,96.00405925108335,129.56690408148114,231.85479643793005,72.17695749793272,290.014224163411,78.93767667945116,49.389205180989165,82.30306935573566,250.87846127602194,330.5865078866167,123.00072820742197,214.7540765240116,202.19828268574176,35.586408872596124,358.7189107714163,71.88281803814061,293.3140160984708,8.721080442419822,221.6640934112278,206.40718571854413,196.11428983871596,29.862970388876565,1.3401327321727194,350.53354067213996,215.21073976520202,118.33980884848066,238.82049891276802,56.87178871192601,337.94327092087815,117.41947922659233,236.172229276614,92.49908083594684,279.9197127011007,184.7594416371633,68.08501420468677,348.3408309481301,216.51980804074563,99.08578497354183,131.5159638220617,275.8765960120994,208.17595284108916,248.04649144802679,304.28120297854105,26.123128538581245,175.32166892309397,192.4835060099686,299.74371721844784
